Timestamp,Tracking ID,Object,Confidence
19:13:58,68,donut,0.28
19:13:58,1,person,0.88
19:13:58,1,person,0.86
19:13:58,43,donut,0.29
19:13:58,1,person,0.86
19:13:58,43,donut,0.29
19:13:58,1,person,0.86
19:13:58,1,person,0.87
19:13:59,1,person,0.86
19:13:59,1,person,0.86
19:13:59,1,person,0.88
19:13:59,1,person,0.86
19:13:59,1,person,0.86
19:13:59,1,person,0.84
19:13:59,68,pizza,0.33
19:13:59,1,person,0.89
19:13:59,1,person,0.89
19:13:59,1,person,0.84
19:13:59,1,person,0.87
19:13:59,1,person,0.87
19:13:59,73,donut,0.37
19:13:59,1,person,0.87
19:13:59,1,person,0.86
19:13:59,68,donut,0.26
19:13:59,73,donut,0.29
19:13:59,1,person,0.7
19:14:00,1,person,0.7
19:14:00,75,person,0.65
19:14:00,75,person,0.8
19:14:00,1,person,0.81
19:14:00,1,person,0.81
19:14:00,1,person,0.87
19:14:00,1,person,0.89
19:14:00,68,donut,0.31
19:14:00,73,donut,0.34
19:14:00,1,person,0.89
19:14:00,68,donut,0.31
19:14:00,73,donut,0.34
19:14:00,1,person,0.88
19:14:00,1,person,0.85
19:14:00,1,person,0.85
19:14:00,1,person,0.87
19:14:00,1,person,0.83
19:14:00,1,person,0.83
19:14:00,1,person,0.68
19:14:01,1,person,0.63
19:14:01,1,person,0.63
19:14:01,1,person,0.84
19:14:01,1,person,0.83
19:14:01,1,person,0.83
19:14:01,1,person,0.84
19:14:01,1,person,0.89
19:14:01,68,donut,0.31
19:14:01,1,person,0.89
19:14:01,68,donut,0.31
19:14:01,1,person,0.82
19:14:01,1,person,0.84
19:14:01,1,person,0.85
19:14:01,1,person,0.85
19:14:01,1,person,0.85
19:14:01,73,donut,0.3
19:14:01,1,person,0.88
19:14:02,1,person,0.88
19:14:02,1,person,0.85
19:14:02,68,pizza,0.31
19:14:02,1,person,0.87
19:14:02,1,person,0.87
19:14:02,1,person,0.87
19:14:02,73,donut,0.57
19:14:02,68,donut,0.45
19:14:02,1,person,0.89
19:14:02,1,person,0.89
19:14:02,1,person,0.84
19:14:02,1,person,0.88
19:14:02,1,person,0.88
19:14:02,1,person,0.88
19:14:02,68,donut,0.32
19:14:02,1,person,0.85
19:14:02,1,person,0.85
19:14:02,1,person,0.87
19:14:02,1,person,0.87
19:14:02,68,donut,0.25
19:14:03,1,person,0.87
19:14:03,68,donut,0.25
19:14:03,1,person,0.89
19:14:03,1,person,0.86
19:14:03,1,person,0.85
19:14:03,1,person,0.85
19:14:03,1,person,0.86
19:14:03,1,person,0.88
19:14:03,1,person,0.88
19:14:03,1,person,0.88
19:14:03,1,person,0.89
19:14:03,1,person,0.89
19:14:03,1,person,0.87
19:14:03,1,person,0.89
19:14:03,68,donut,0.52
19:14:03,1,person,0.89
19:14:03,83,donut,0.31
19:14:03,68,donut,0.52
19:14:03,1,person,0.88
19:14:04,1,person,0.87
19:14:04,1,person,0.87
19:14:04,1,person,0.87
19:14:04,1,person,0.88
19:14:04,1,person,0.88
19:14:04,1,person,0.88
19:14:04,1,person,0.87
19:14:04,1,person,0.87
19:14:04,88,cell phone,0.32
19:14:04,1,person,0.89
19:14:04,1,person,0.87
19:14:04,68,pizza,0.27
19:14:04,1,person,0.87
19:14:04,68,pizza,0.27
19:14:04,1,person,0.88
19:14:04,1,person,0.88
19:14:04,1,person,0.89
19:14:05,1,person,0.89
19:14:05,1,person,0.87
19:14:05,88,cell phone,0.28
19:14:05,1,person,0.89
19:14:05,1,person,0.89
19:14:05,1,person,0.89
19:14:05,1,person,0.88
19:14:05,1,person,0.88
19:14:05,1,person,0.86
19:14:05,1,person,0.63
19:14:05,1,person,0.63
19:14:05,92,person,0.55
19:14:05,1,person,0.83
19:14:05,1,person,0.84
19:14:05,88,laptop,0.51
19:14:05,1,person,0.84
19:14:05,88,laptop,0.51
19:14:05,1,person,0.71
19:14:06,1,person,0.71
19:14:06,1,person,0.71
19:14:06,1,person,0.64
19:14:06,88,laptop,0.5
19:14:06,1,person,0.82
19:14:06,1,person,0.87
19:14:06,68,donut,0.45
19:14:06,1,person,0.87
19:14:06,68,donut,0.45
19:14:06,1,person,0.8
19:14:06,68,donut,0.35
19:14:06,1,person,0.8
